Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4368,11212830,elboujaoui,"2023-11-10 20:45:13",0.39763,3,elboujaoui
4369,11233138,jamezun,"2023-11-12 21:01:51",0.39763,1,jamezun
4370,11243089,"Krishna Nandula","2023-11-14 15:28:30",0.39763,2,codershock
4371,11247090,"Alexi Kehayias","2023-11-15 08:00:05",0.39763,2,alexikehayias
4372,11247221,"Dennis Garcia","2023-11-20 22:23:06",0.39763,3,dennyslovakia
4373,11245645,"Junhong Lin","2023-11-16 05:21:21",0.39763,1,junhonglin
4374,11262969,Moamuna,"2023-11-18 09:02:44",0.39763,2,moamuna
4375,1201673,"Stylianos Iliadis","2023-11-19 21:01:12",0.39763,2,styliad
4376,11169655,E.otgon,"2023-11-20 16:17:49",0.39763,2,eotgon
4377,11284749,"Avishkar Borkar","2023-11-23 07:39:52",0.39763,2,avishkarborkar
4378,11292021,"Rowatul Rafi","2023-11-23 19:40:45",0.39763,2,rowatulrafi
4379,11025325,Masroorkarim,"2023-11-12 15:54:35",0.39763,4,masroorkarim
4380,11082908,"Madison Killen","2023-10-17 04:22:40",0.39763,2,madisonkillen
4381,11051190,Song2023,"2023-10-11 09:07:17",0.39811,4,song2023
4382,11219429,"Kyle Moran","2023-11-09 19:25:11",0.39918,3,kmoran
4383,11044745,"Chukwu Sylvester","2023-10-10 09:32:05",0.39935,1,chukwusylvester
4384,10713791,CharlieCai08,"2023-10-25 07:22:58",0.40008,1,charliecai08
4385,11228360,Loanisa,"2023-11-13 18:52:18",0.40057,3,loanisa
4386,6851546,"Rafael Magnusson","2023-10-16 14:11:25",0.40072,3,rafaelmagnusson
4387,9906034,"Kashif Mohammad","2023-09-29 05:44:01",0.40083,1,kashifmohammad
4388,11281292,"Sunil Bhandari","2023-11-21 21:36:24",0.40242,1,sunilbhandari2
4389,5971943,Advanced_ML(Jinfang),"2023-11-20 01:59:19",0.40248,2,jinfangwang
4390,11255583,"Binru Huang","2023-11-16 19:01:10",0.40404,7,binruhuang
4391,11050319,Malini1017,"2023-10-11 04:31:46",0.40420,1,malini1017
4392,11042869,"Morgan Pruchniewski","2023-10-10 02:24:44",0.40523,1,morganpruchniewski
4393,10984040,"saber ben zineb","2023-09-28 23:44:58",0.40606,1,saberbenzineb
4394,11116534,"Saman Mohammadi Raouf","2023-10-25 15:31:24",0.40613,4,samanmraouf
4395,11138460,LauraFerrazC,"2023-11-04 19:34:14",0.40613,2,lauraferrazc
0,365313,"Sample Submission Benchmark","2016-08-30 16:08:02",0.40613,1,wendykan
4396,10971965,zhang1111090,"2023-09-27 03:49:59",0.40613,1,zhang1111090
4397,10947677,kflv15,"2023-09-28 15:55:56",0.40613,1,kflv15
4398,10165973,"A Narayanan #2","2023-09-28 17:00:39",0.40613,3,an3591
4399,11000251,"da iceqe","2023-10-02 14:37:08",0.40613,1,daiceqe
4400,11001294,"Amine Ben Abdeslem","2023-10-02 18:12:16",0.40613,1,aminebenabdeslem
4401,10951152,Programming_567,"2023-10-02 22:39:09",0.40613,1,programming567
4402,10854860,Kimiana,"2023-10-03 20:55:16",0.40613,1,kimiana
4403,10932714,"kouki tatara","2023-10-04 14:41:00",0.40613,1,koukitatara
4404,11009469,南桥yy,"2023-10-05 09:26:43",0.40613,2,nanqiaoy
4405,10837800,"Vatsal Singh","2023-10-05 14:07:48",0.40613,1,vatsalsingh01
4406,11019043,"Stefan Ortega","2023-10-05 23:38:31",0.40613,1,tawfikhammad
4407,10989838,湖北工业大学,"2023-10-06 07:21:26",0.40613,2,zhaotao789
4408,11022350,"Danny DS","2023-10-06 14:11:00",0.40613,1,daniilds
4409,11029098,s1nceri7y,"2023-10-07 11:02:02",0.40613,1,s1nceri7y
4410,11030236,"Hiroe Nishio","2023-10-07 15:59:13",0.40613,1,hiroenishio
4411,11032159,AlpKhan,"2023-10-08 07:37:37",0.40613,1,alpkhan
4412,11032819,bestbo1,"2023-10-08 07:48:02",0.40613,1,bestbo1
4413,10926530,"Saud Sayyad","2023-10-08 09:02:50",0.40613,1,saudsayyad
4414,11034452,"TAKU HIROSE","2023-10-08 14:19:46",0.40613,1,takuhirose
4415,10895406,"Ann Rose","2023-10-09 03:51:55",0.40613,3,annrose123
4416,11038506,iceryusuke,"2023-10-09 10:45:44",0.40613,1,iceryusuke
4417,11027718,"Nurlan Safaraliyev","2023-10-09 16:25:09",0.40613,1,nurlansafaraliyev
4418,10961635,"Kana Kuroyanagi","2023-10-10 08:15:46",0.40613,1,kanakuroyanagi
4419,11047241,ManuelGomez1110,"2023-10-10 14:43:54",0.40613,1,manuelgomez1110
4420,11027369,sri2004,"2023-10-10 18:23:14",0.40613,1,sri2004
4421,11050371,TN0828,"2023-10-11 04:46:32",0.40613,1,tn0828
4422,11050354,TInaba,"2023-10-11 04:50:42",0.40613,1,tinaba
4423,11015140,"Zayn LIN","2023-10-22 11:36:30",0.40613,3,zaynlin
4424,11067134,sichihara2,"2023-10-14 04:46:09",0.40613,1,sichihara2
4425,11067973,Andres123999,"2023-10-16 09:39:10",0.40613,2,andres123999
4426,11020477,"Sabyasachi Kumar","2023-10-16 06:59:42",0.40613,1,sabyasachikumar
4427,11069383,"Hasindu Perera","2023-10-16 08:16:53",0.40613,3,hasinduperera
4428,11077225,Manikanthvempati,"2023-10-16 09:07:04",0.40613,1,manikanthvempati
4429,9814215,"Nikunj Gupta #2","2023-10-17 20:32:14",0.40613,3,nikunjgupta98
4430,11078892,"Saketh Tulasi","2023-10-18 02:05:59",0.40613,1,sakethtulasi
4431,11089268,A_Rookiek,"2023-10-18 13:17:33",0.40613,2,arookiek
4432,11086530,DeniseRh,"2023-10-18 16:08:13",0.40613,1,deniserh
4433,9814991,"Isabel Makulski","2023-10-18 19:17:46",0.40613,37,isabelmakulski
4434,11096306,"Om Sutariya","2023-10-19 08:58:42",0.40613,1,omsutariya
4435,11096423,"Yuhei Morohashi","2023-10-19 09:22:39",0.40613,1,yuheimorohashi
4436,10922736,"Thiago Almeida de Oliveira","2023-10-19 12:13:28",0.40613,1,iamthiagoalmeida
4437,11097868,Gsudhir#1,"2023-10-19 14:59:33",0.40613,1,gsudhir1
4438,11097957,medha,"2023-10-19 15:20:34",0.40613,1,mahamedha
4439,10917326,Victor_rubo,"2023-10-19 15:30:42",0.40613,1,victorrubo
4440,11096873,"Krima Shah02","2023-10-19 15:51:13",0.40613,1,krimashah02
4441,11073578,"20CE043/ HENA KHARWA","2023-10-19 18:46:20",0.40613,1,henakharwa
4442,11099025,bread1,"2023-10-19 21:00:55",0.40613,1,bread1
4443,11100257,"Kevin Moriarty","2023-10-20 01:16:21",0.40613,1,kevinmoriarty
4444,11101086," VIRTI J SHAH","2023-10-20 04:51:54",0.40613,1,virtijshah
4445,10661059,lzlxm123,"2023-10-22 13:43:50",0.40613,1,lzlxm123
4446,11116069,Lilirapisp,"2023-10-23 13:08:59",0.40613,1,lilirapisp
4447,11051703,"Александр Вольжонок","2023-10-24 07:15:56",0.40613,1,sashavolzh
4448,11114683,"haoyang cheng1","2023-10-24 13:57:35",0.40613,1,haoyangcheng1
4449,11128798,fufengjin,"2023-10-25 13:55:07",0.40613,9,fufengjin
4450,11137211,LeandroSampaio07,"2023-10-26 18:36:29",0.40613,1,leandrosampaio07
4451,9440916,"Maksim Igumnov","2023-10-27 11:45:11",0.40613,1,maksimigumnov
4452,11144935,"Ashwini Bandal☑️","2023-11-18 10:44:52",0.40613,2,ashwinibandal
4453,11146792,"Taylor Wallace","2023-10-28 15:29:46",0.40613,1,taylorwallace
4454,11149159,Lucky-11,"2023-10-29 08:29:59",0.40613,1,gxaldl
4455,11046313,haomingwei,"2023-10-29 11:54:43",0.40613,1,haohaomingwei
4456,11149652,Raahim2,"2023-10-29 16:14:42",0.40613,2,raahim2
4457,11004085,"Wayang ID","2023-10-29 18:09:29",0.40613,1,wayangid
4458,11152447,Cyuziii,"2023-10-30 13:40:16",0.40613,1,cyuziii
4459,11154158,Orion_M42,"2023-10-31 06:56:13",0.40613,1,orionm42
4460,6890625,"Mayank Agrawal #4","2023-11-01 07:27:10",0.40613,1,mayag123
4461,10588013,"Albert Zaqaryan","2023-11-01 11:04:46",0.40613,2,albertzaqaryan
4462,11168524,NishantKumar1092002,"2023-11-01 11:20:26",0.40613,1,nishantkumar1092002
4463,11173475,"nice aimer","2023-11-02 07:40:16",0.40613,3,niceaimer
4464,11173595,骆瑞明0,"2023-11-02 07:41:04",0.40613,4,luoruiming0
4465,11179637,BathClean_11,"2023-11-03 03:38:22",0.40613,1,bathclean11
4466,10946327,"PPR SREEKAR","2023-11-04 21:15:58",0.40613,1,pprsreekar
4467,9416472,"DURGA JAYASAI","2023-11-04 21:18:56",0.40613,1,durgajayasai
4468,11189534,ZuoWen2325,"2023-11-05 02:11:28",0.40613,1,zuowen2325
4469,11191612,"Tellakula Suraj Kumar","2023-11-05 13:38:12",0.40613,1,tellakulasurajkumar
4470,11192959,"mohammed metaab","2023-11-05 19:13:54",0.40613,1,mohammedmetaab
4471,11151890,"Taif Binshebreen","2023-11-05 21:16:33",0.40613,1,taifbinshebreen
4472,11195089,Kunihiko0815,"2023-11-06 07:06:08",0.40613,1,kunihiko0815
4473,11195527,"Sho Kubohcm","2023-11-06 08:31:10",0.40613,1,shokubohcm
4474,11201430,"Fuji MK","2023-11-07 06:07:15",0.40613,1,fujimk
4475,2330359,"Tsutomu Yugi","2023-11-07 13:15:24",0.40613,1,yugitti
4476,11150108,"Samran Ahmed","2023-11-07 13:32:30",0.40613,1,samranahmed
4477,11205748,"Guilherme Ruiz","2023-11-07 18:15:37",0.40613,1,guiruiz
4478,11206142,SimonFarcX,"2023-11-07 19:03:16",0.40613,1,simonfarcx
4479,11207169,hussen123,"2023-11-07 21:28:13",0.40613,1,hussen123
4480,11165340,"Kevin Huang #7","2023-11-09 01:08:51",0.40613,3,kevinhuang2468
4481,11209501,"B.Charan Satya Raj","2023-11-08 05:41:40",0.40613,1,bcharansatyaraj
4482,11209551,SanjithBolloju,"2023-11-08 05:49:52",0.40613,1,sanjithbolloju
4483,11209603,"K. Anirudh","2023-11-08 05:58:45",0.40613,1,kanirudh
4484,11209604,"Mohammed Yaseen Junaid","2023-11-08 05:58:47",0.40613,1,mohammedyaseenjunaid
4485,11209628,"Bhavishya Teki","2023-11-08 06:03:00",0.40613,1,bhavishyateki
4486,11209772,soha507,"2023-11-08 06:32:22",0.40613,1,soha507
4487,11211788,"Lukas Belka","2023-11-08 12:55:45",0.40613,1,lukasbelka
4488,11206950,"Davi R. C. Luminatti","2023-11-08 14:16:04",0.40613,2,daviluminatti
4489,11212245,Mohamedash,"2023-11-08 14:16:19",0.40613,1,mohamedash
4490,11212263,"Ahmed Raafat Mohamed ","2023-11-08 14:20:20",0.40613,1,ahmedraafatmohamed
4491,11212287,"Momar Omar","2023-11-08 14:24:09",0.40613,1,momaromar
4492,11212354,"Mohamed Khiry","2023-11-08 14:36:24",0.40613,1,mohamedkhiry
4493,11212619,"sherif mohamed mahmoud amar","2023-11-08 15:17:55",0.40613,1,sherifmohamedamar
4494,11212824,"seif elmedany","2023-11-08 15:59:11",0.40613,1,seifelmedany
4495,11212976,"Ibrahim Elgmmal","2023-11-08 16:25:24",0.40613,1,ibrahimelgmmal
4496,11212998,faraah.anwaaar,"2023-11-08 16:42:02",0.40613,2,faraahanwaaar
4497,11214449,omar2424,"2023-11-08 22:49:40",0.40613,1,omar2424
4498,11214481,omar242433,"2023-11-08 23:00:30",0.40613,1,omar242433
4499,11215731,"Pooja Vanam","2023-11-09 05:09:44",0.40613,1,poojavanam
4500,11217259,"Fathy fathy sahlool","2023-11-09 10:42:06",0.40613,1,fathyfathysahlool
4501,11217383,Omarallam23,"2023-11-09 11:10:40",0.40613,1,omarallam23
4502,11163710,Davit1991,"2023-11-09 16:22:08",0.40613,2,davit1991
4503,11220860,"Coby Whitw","2023-11-10 02:40:18",0.40613,1,cobywhitw
4504,11213725,nagendraupadhyay01,"2023-11-10 02:49:03",0.40613,1,nagendraupadhyay01
4505,11196749,meowmeowsoqq,"2023-11-10 10:32:26",0.40613,1,meowmeowsoqq
4506,11223603,"Moustafa Socker","2023-11-10 13:50:18",0.40613,1,moustafasocker
4507,11223844,fanzhou,"2023-11-10 15:03:57",0.40613,2,fanshangjin
4508,11225439,"ramez samy ","2023-11-10 20:45:02",0.40613,1,ramezsamy
4509,11225944,"Rana Sabry","2023-11-11 00:01:00",0.40613,1,ranasabrii
4510,11225872,"Hoshinoya Akira","2023-11-11 14:18:01",0.40613,1,hoshinoyaakira
4511,11228244,"MD ALAM","2023-11-11 16:39:58",0.40613,1,tanvirbnh246
4512,11230091,"Shiro Higashide","2023-11-12 01:48:09",0.40613,1,shirohigashide
4513,11230482,"M. Gayathri Ankitha","2023-11-12 05:15:28",0.40613,1,mgayathriankitha
4514,11231334,curryton,"2023-11-12 11:06:17",0.40613,2,curryton
4515,11240802,xodoki,"2023-11-14 13:40:32",0.40613,1,xodoki
4516,11242280,Kany.A.DKT,"2023-11-14 16:14:11",0.40613,1,kanyadkt
4517,11239712,"Aldo Nunez","2023-11-15 01:07:13",0.40613,1,aldonunez
4518,11199269,"BRIBAUD Ludovic","2023-11-24 15:59:44",0.40613,6,bribaud
4519,11264474,"Rewida 123","2023-11-18 14:24:30",0.40613,1,rewidashabaanmohamed
4520,11264885,"Marwan Mohammed Sayed","2023-11-18 16:07:17",0.40613,1,marwanmohammedsayed
4521,11255035,"Yiheng Yang","2023-11-18 16:25:13",0.40613,1,yiheng66yang
4522,11265460,"Ayham Islam","2023-11-18 19:23:36",0.40613,1,ayhamislam
4523,11266700,M5c19880,"2023-11-19 05:50:47",0.40613,1,m5c19880
4524,11266758,"Youssef Elbadry","2023-11-19 06:10:49",0.40613,1,youssefelbadry10
4525,11266841,"Abdelaziz al-Hussien","2023-11-19 06:38:02",0.40613,1,abdelazizalhussien
4526,11269536,"Ahmed Mohamed Ibrahim Mohamed","2023-11-19 20:52:26",0.40613,1,ahmedmohamedibrahim1
4527,4593835,donggeniubi,"2023-11-20 04:11:23",0.40613,1,ncadsxh
4528,11266922,"Reha Ayhan","2023-11-20 11:55:26",0.40613,1,rehaayhan
4529,11275592,"Medamine ATTIA","2023-11-20 20:54:21",0.40613,1,medamineattia
4530,11249814,"Kiersten Robertson","2023-11-21 03:47:54",0.40613,1,kierstenrobertson
4531,9166344,AxelRDA,"2023-11-21 15:59:33",0.40613,1,axelrda
4532,11282664,"Ji Jeongwon","2023-11-22 05:39:27",0.40613,1,jijeongwon
4533,11264945,"mohamed Hesham El Nady","2023-11-22 17:24:42",0.40613,1,mohamedheshamelnady
4534,11296921,MiddleHigh,"2023-11-24 21:20:28",0.40613,1,middlehigh
4535,11299645,"Mazen Amr","2023-11-25 13:48:36",0.40613,1,xza3tar
4536,11299681,"yousef ahmed safyelidn ","2023-11-25 13:52:29",0.40613,1,yousefahmedsafyelidn
4537,11300201,"takahiro Oishi","2023-11-25 16:10:05",0.40613,1,tkhroishi
4538,11300265,"Mohamed Hany777","2023-11-25 16:27:13",0.40613,1,mohamedhany777
4539,10954614,"Karim Salameh","2023-09-27 19:04:31",0.40613,2,karimsalameh
4540,11162672,Helen_Palto,"2023-10-31 13:22:39",0.40613,1,helenpalto
4541,11191110,"Jinggan Zhou","2023-11-05 11:35:31",0.40625,1,jingganzhou
4542,11257055,JOHONG,"2023-11-17 02:32:17",0.40636,1,johong
4543,11230834,udit.iitr17,"2023-11-12 17:58:01",0.40669,2,uditiitr17
4544,11149961,"Agagu Guan","2023-10-29 11:54:39",0.40707,1,agaguguan
4545,11129974,Heinz19,"2023-11-14 14:06:29",0.40717,3,heinz19
4546,11256974,RuiFoot,"2023-11-17 02:32:09",0.40735,1,ruifoot
4547,9569246,BaekGeonWoo,"2023-11-17 02:15:41",0.40778,1,baekgeonwoo
4548,11256980,ghking,"2023-11-17 02:31:15",0.40830,1,ghking
4549,11221257,"Savant Nzayiramya","2023-11-10 05:04:25",0.40855,8,savant250
4550,10988109,fdwg,"2023-09-29 17:29:25",0.40858,1,fdwgerqtcv
4551,11215240,"John Mercedes","2023-11-09 14:24:41",0.40877,1,jxyzptlk
4552,11104117,"Marco Bejarano","2023-10-20 17:23:26",0.40887,1,marcobejarano
4553,11150490,lyqhuang,"2023-10-30 01:05:55",0.40921,1,lyqhuang
4554,11012416,Youngseong,"2023-10-04 16:07:20",0.40936,1,youngseong
4555,11064461,"benjamin sourcis","2023-10-13 14:56:26",0.41014,1,benjaminsourcis
4556,11249983,"Aliakbar Hosseinzadeh","2023-11-15 18:05:30",0.41014,1,aliakbarhosseinzadeh
4557,11256985,Kagglebyseunghun,"2023-11-17 02:35:59",0.41074,1,kagglebyseunghun
4558,11291489,"Platon Fedorov","2023-11-23 16:20:59",0.41112,1,platonfedorov
4559,10791984,"SANDEEP BORA","2023-10-05 16:25:51",0.41115,2,sandeepbora
4560,11244748,EliasYac,"2023-11-15 23:37:47",0.41232,1,eliasyac
4561,11257013,NOPESE,"2023-11-17 02:34:12",0.41284,2,nopese
4562,11129701,decaay,"2023-11-08 12:17:05",0.41377,1,decaay
4563,11146038,wovenbytoyota,"2023-11-10 11:13:56",0.41453,1,wovenbytoyota
4564,11256996,"v.hs sin","2023-11-17 02:13:03",0.41600,1,vhssin
4565,11221110,dengYangJ,"2023-11-14 03:40:15",0.41641,1,dengyangj
4566,11217351,"Dr Nikhil Chandra Sarkar","2023-11-11 11:12:14",0.41657,4,nikhilchandrasarkar
4567,9361726,"Trek Frown","2023-10-21 05:02:58",0.41787,1,trekfrown
4568,10472462,yizai30,"2023-10-04 11:22:12",0.41792,1,yizai30
4569,11101485,Jieyoungseu,"2023-10-20 10:49:55",0.41904,1,jieyoungseu
4570,11078044,ShiningWU,"2023-10-16 09:39:20",0.41929,1,mungbeansoup
4571,11075950,"Engr Ahmed Abbasi","2023-10-16 02:31:39",0.41994,1,ahmedabbasisfdsd
4572,11079138,"Ritwik Raj #2","2023-10-17 11:02:55",0.42064,1,ritwikraj123
4573,10924420,"prashantkumar sundge","2023-09-29 14:28:59",0.42152,2,prashantkumarsundge
4574,10986105,"Teng Huanggg","2023-09-29 07:20:57",0.42235,4,tenghuanggg
4575,11133189,WhanserS,"2023-10-29 15:00:02",0.42354,7,whansers
4576,11233687,"Ryan Moore #3","2023-11-14 03:03:45",0.42417,4,usevector
4577,11113712,chillmore,"2023-10-26 02:40:25",0.42569,4,chillmore
4578,11139381,"G Harsha Vardhan Reddy","2023-10-27 05:44:13",0.42577,1,harssha187
4579,10978237,Dinuja123,"2023-09-27 15:22:05",0.42577,1,dinuja123
4580,10978273,Denaro,"2023-09-27 15:38:45",0.42577,1,denaro
4581,10982256,"israt dristy","2023-09-28 14:13:39",0.42577,1,isratdristy
4582,10983786,"Abdo Elgazar","2023-09-28 16:47:48",0.42577,1,abdoelgazar
4583,11027435,"Matt Maslowski","2023-10-07 05:01:46",0.42577,1,selectormatt
4584,11016151,"Hariharan S","2023-10-12 04:08:16",0.42577,1,hariharanalm
4585,11058957,Prabhat91,"2023-10-12 16:30:30",0.42577,2,prabhat91
4586,11069078,coder48,"2023-10-14 13:28:40",0.42577,2,coder48
4587,11083149,"Madhura #2","2023-10-17 04:39:50",0.42577,1,userkaggle123
4588,11111079,"Tasnim MOUNIR","2023-10-22 16:42:02",0.42577,1,tassy8
4589,11113673,"Fernanda Sampaio","2023-10-25 01:50:44",0.42577,2,fbasampaio
4590,11133537,teja990,"2023-10-26 06:38:03",0.42577,2,teja990
4591,11075998,shoaib_sohail,"2023-10-26 07:18:15",0.42577,1,shoaibsohail
4592,11003061,"VARSHITH 1234","2023-10-26 14:19:48",0.42577,1,varshith1234
4593,11136631,"P.Charan ram kumar","2023-10-26 16:26:33",0.42577,1,charan30422
4594,11137026,"Nels Lindahl","2023-10-26 18:26:28",0.42577,1,nelslindahl
4595,11027403,Nithin1317,"2023-10-27 03:45:17",0.42577,1,nithin1317
4596,11138984,"Ajay Bhavani","2023-10-27 03:47:41",0.42577,1,ajaybhavani
4597,11148719,"Mohul Y P","2023-10-29 06:19:56",0.42577,1,mohulyp
4598,11168150,"Muhamad Ali #2","2023-11-01 10:22:22",0.42577,1,muhamadali
4599,11117130,"Sonia Patel","2023-11-01 19:17:08",0.42577,1,sonia1497
4600,11182485,"Ashraf E","2023-11-03 14:48:42",0.42577,1,ashrafe
4601,11213929,"Michal Taczynski","2023-11-08 20:20:03",0.42577,2,mtaczynski
4602,11221371,"Thabo Mahlaha","2023-11-10 04:46:41",0.42577,1,thabomahlaha
4603,11151135,"Alberto #11","2023-11-12 10:56:39",0.42577,1,dottorb
4604,11240951,"Kishore K","2023-11-14 11:06:48",0.42577,1,kishoreda
4605,11250115,HardikJain230,"2023-11-15 20:41:45",0.42577,1,hardikjain230
4606,11266361,"Vince Ted Matthew D. Chua","2023-11-19 22:58:20",0.42577,3,vincetedmatthewdchua
4607,968244,"Pablo Talavante","2023-11-24 11:49:44",0.42577,1,talavantecodes
4608,11292626,YilenPan,"2023-11-25 06:39:19",0.42577,1,yilenpan
4609,11036920,"Umer Farooq1994","2023-10-10 05:03:30",0.42577,1,umerfarooq1994
4610,11062638,"NUKALA HARITHA SREE","2023-10-27 09:54:51",0.42577,1,nukalaharithasree
4611,9888408,"Karri Dharma Teja","2023-10-12 14:22:48",0.42582,1,dharmatejakarri
4612,11212882,"Quinn Glovier","2023-11-09 21:56:06",0.42585,1,quinnglovier
4613,11233930,"Gwendolyn Powers","2023-11-15 04:08:50",0.42589,1,gwendolynpowers
4614,11062609,RENUNALLAMOTU,"2023-10-27 09:54:51",0.42652,1,renunallamotu
4615,11276734,jungseoik,"2023-11-21 04:23:44",0.42662,3,jungseoik
4616,10989835,"Toby Vincent","2023-10-02 14:11:37",0.43124,1,tobyvincent
4617,11228630,tparikh,"2023-11-13 23:59:58",0.43895,3,tparikh
4618,11003441,"Josseph siao","2023-10-20 09:27:11",0.44226,6,jossephsiao
4619,11027430,"A. jaswanth Kiran","2023-10-26 15:21:16",0.44548,1,ajaswanthkiran
4620,11070989,"Adam Elbouhdidi","2023-10-15 01:18:44",0.44805,6,adamelbouhdidi
4621,11186573,Prabhasjha,"2023-11-04 11:35:35",0.44861,1,prabhasjha
4622,11266752,Tomohito_Nakayamna,"2023-11-19 07:42:05",0.44878,1,tomohitonakayamna
4623,11143522,yuri11111,"2023-10-28 00:27:03",0.44891,17,yuri11111
4624,10979511,_Gentii_,"2023-11-08 08:57:43",0.44965,1,gentii
4625,11066804,L_Tzer0,"2023-10-28 03:15:59",0.45542,1,ltzer0
4626,10847214,"Aleksei Sobakin","2023-10-28 04:08:03",0.45616,1,alekseisobakin
4627,10975503,Eduartev93,"2023-09-29 04:11:17",0.45835,1,eduartev93
4628,11104837,"Harrison Schick","2023-10-23 23:12:56",0.46034,1,harrisonschick
4629,11233490,"Bryce Robert Orton","2023-11-14 05:59:03",0.46164,1,brycerobertorton
4630,11146152,Raven1984,"2023-10-29 14:30:49",0.46477,6,raven1984
4631,10989732,MASMARS,"2023-09-30 08:58:49",0.46512,1,masmars
4632,11165409,"Sanzlaaa Kim","2023-11-01 03:39:36",0.46719,2,sanzlaaakim
4633,10989926,Syahmi,"2023-10-06 10:17:49",0.46903,1,syahmi
4634,10989372,"Daniel Arredondo","2023-09-30 02:38:14",0.47110,1,danielarredondo
4635,10173536,"Team +1","2023-11-07 04:17:16",0.47128,1,pakapro
4636,10975551,winterKYS,"2023-09-27 05:35:33",0.47713,1,winterkys
4637,11131539,"Gustavo Secunho","2023-10-28 00:24:35",0.47861,14,gustavosecunho
4638,10992547,"Prakash Nayak #2","2023-11-05 00:39:20",0.47925,1,prakashnayak68
4639,11155133,"Peddi Manogna Chowdary ","2023-10-30 10:49:56",0.47968,1,peddimanognachowdary
4640,11159762,"Kamal Thakur04","2023-10-31 14:21:38",0.47968,1,kamalthakur04
4641,11085778,ChengAlexa,"2023-10-20 05:55:21",0.48039,4,chengalexa
4642,11154220,"Su Xintong","2023-10-30 16:39:24",0.49151,1,suxintong
4643,9548492,atsuyaa,"2023-10-29 09:22:06",0.49976,1,atsuyaa
4644,11079552,"hailey zhong","2023-10-18 07:13:15",0.50608,1,haileyzhong
4645,10707451,"Rex Vuong","2023-11-10 04:43:07",0.50985,1,rexvuong
4646,11268060,Rnop,"2023-11-19 15:40:12",0.51028,1,junohkwon
4647,11097960,"kazuki morikawa","2023-10-20 07:52:23",0.51058,2,kazukimorikawa
4648,11131317,"yue yiwen","2023-10-26 17:02:31",0.51474,1,yueyiwen
4649,11065404,"Dmitry F","2023-10-13 20:33:02",0.51513,2,drfrolov
4650,11092955,SyedWasiq,"2023-10-19 11:12:38",0.52234,1,syedwasiq
4651,11167903,"Hafsa Belim","2023-11-13 19:28:09",0.52334,1,hafsabelim
4652,11127053,fatimafarwah,"2023-10-26 02:01:09",0.52582,1,fatimafarwah
4653,11144516,"Md. Saif Hassan Onim","2023-11-09 22:12:37",0.52639,2,onimee58
4654,11221047,"Shadman Sakief Hridoy","2023-11-10 03:01:24",0.52639,2,shadmansakiefhridoy
4655,11171532,"Joku vain","2023-11-02 07:34:40",0.53026,1,jokuvain
4656,11065342,"Abdelhalim Ashraf","2023-11-04 22:54:11",0.53061,1,"abdoashraf90,eidosama"
4657,8368309,FurkanÇelik,"2023-11-02 11:41:43",0.53305,1,furkacelik
4658,5959619,"Yash Bajpai","2023-11-25 06:31:46",0.53403,1,yashbajpai
4659,10937805,hckkag,"2023-10-27 14:26:41",0.53479,1,hckkag
4660,11064919,"Adam Smith #3","2023-11-18 01:54:45",0.53629,2,adamsmithsr
4661,10980010,Liqingaa,"2023-11-01 13:19:46",0.53875,1,liqingaa
4662,10816160,"Dinesh Karunakaran","2023-10-14 10:55:40",0.54098,17,dineshkarunakaran
4663,11012069,"Andrew Awulu","2023-11-16 05:35:04",0.54175,1,andrealechenujnr
4664,11026102,"Nuray Syrymbet","2023-10-06 21:56:21",0.54243,1,nurakairatkyzy
4665,11030136,Nitin_Goyal_IITR,"2023-10-30 19:52:22",0.54368,1,nitingoyaliitr
4666,10983890,"Ishan Tripathi93","2023-10-10 12:12:29",0.54763,2,ishantripathi93
4667,11103832,"Jeremy Dar","2023-10-21 20:02:41",0.54864,1,jeremydar
4668,11115760,goravit,"2023-10-23 16:17:20",0.55034,1,goravit
